Rapid Ronin Transactions,Fast Ronin Transactions,Standard Ronin Transactions,Slow Ronin Transactions,Rapid Deposit ETH,Fast Deposit ETH,Standard Deposit ETH,Slow Deposit ETH,Rapid Withdraw ETH,Fast Withdraw ETH,Standard Withdraw ETH,Slow Withdraw ETH,Rapid Deposit AXS,Fast Deposit AXS,Standard Deposit AXS,Slow Deposit AXS,Rapid Withdraw AXS,Fast Withdraw AXS,Standard Withdraw AXS,Slow Withdraw AXS,Rapid Deposit SLP,Fast Deposit SLP,Standard Deposit SLP,Slow Deposit SLP,Rapid Withdraw SLP,Fast Withdraw SLP,Standard Withdraw SLP,Slow Withdraw SLP,Rapid Ethereum: Send ETH,Fast Ethereum: Send ETH,Standard Ethereum: Send ETH,Slow Ethereum: Send ETH,Rapid Ethereum: Send AXS,Fast Ethereum: Send AXS,Standard Ethereum: Send AXS,Slow Ethereum: Send AXS,Rapid Ethereum: Send SLP,Fast Ethereum: Send SLP,Standard Ethereum: Send SLP,Slow Ethereum: Send SLP,DT_HR
$0,$0,$0,$0,$35.3,$28.65,$28.14,$28.14,$44.62,$36.21,$35.57,$35.57,$31.33,$25.42,$24.97,$24.97,$39.66,$32.19,$31.62,$31.62,$31.32,$25.42,$24.96,$24.96,$41.48,$33.67,$33.07,$33.07,$4.53,$3.67,$3.61,$3.61,$7.67,$6.22,$6.11,$6.11,$8,$6.49,$6.37,$6.37,25/08/2021 08:00:49
$0,$0,$0,$0,$37.9,$30.47,$29.95,$29.95,$47.91,$38.51,$37.86,$37.86,$33.63,$27.04,$26.58,$26.58,$42.59,$34.23,$33.66,$33.66,$33.63,$27.03,$26.57,$26.57,$44.54,$35.8,$35.2,$35.2,$4.86,$3.91,$3.84,$3.84,$8.23,$6.62,$6.51,$6.51,$8.59,$6.9,$6.79,$6.79,25/08/2021 08:01:55
$0,$0,$0,$0,$37.95,$31.59,$31.08,$31.08,$47.97,$39.93,$39.28,$39.28,$33.68,$28.03,$27.58,$27.58,$42.64,$35.49,$34.92,$34.92,$33.67,$28.03,$27.57,$27.57,$44.6,$37.12,$36.52,$36.52,$4.87,$4.05,$3.99,$3.99,$8.24,$6.86,$6.75,$6.75,$8.6,$7.16,$7.04,$7.04,25/08/2021 08:03:01
$0,$0,$0,$0,$37.13,$33.84,$33.33,$33.33,$46.93,$42.78,$42.13,$42.13,$32.95,$30.03,$29.58,$29.58,$41.72,$38.03,$37.45,$37.45,$32.94,$30.02,$29.57,$29.57,$43.63,$39.77,$39.17,$39.17,$4.76,$4.34,$4.27,$4.27,$8.06,$7.35,$7.24,$7.24,$8.41,$7.67,$7.55,$7.55,25/08/2021 08:04:07
$0,$0,$0,$0,$30.83,$30.32,$29.8,$29.8,$38.97,$38.32,$37.67,$37.67,$27.36,$26.9,$26.45,$26.45,$34.64,$34.06,$33.49,$33.49,$27.35,$26.9,$26.44,$26.44,$36.23,$35.62,$35.02,$35.02,$3.95,$3.89,$3.82,$3.82,$6.7,$6.58,$6.47,$6.47,$6.98,$6.87,$6.75,$6.75,25/08/2021 08:05:16
$0,$0,$0,$0,$40.2,$33.74,$33.23,$33.23,$50.81,$42.65,$42.01,$42.01,$35.67,$29.95,$29.49,$29.49,$45.17,$37.92,$37.34,$37.34,$35.67,$29.94,$29.48,$29.48,$47.24,$39.65,$39.05,$39.05,$5.16,$4.33,$4.26,$4.26,$8.73,$7.33,$7.22,$7.22,$9.11,$7.64,$7.53,$7.53,25/08/2021 08:06:22
$0,$0,$0,$0,$36.85,$31.22,$30.71,$30.71,$46.58,$39.46,$38.82,$38.82,$32.7,$27.71,$27.25,$27.25,$41.41,$35.08,$34.51,$34.51,$32.69,$27.7,$27.24,$27.24,$43.3,$36.69,$36.09,$36.09,$4.73,$4,$3.94,$3.94,$8,$6.78,$6.67,$6.67,$8.35,$7.07,$6.96,$6.96,25/08/2021 08:07:28
$0,$0,$0,$0,$27.09,$26.33,$25.82,$25.82,$34.25,$33.28,$32.63,$32.63,$24.04,$23.36,$22.91,$22.91,$30.44,$29.58,$29.01,$29.01,$24.04,$23.36,$22.9,$22.9,$31.84,$30.94,$30.34,$30.34,$3.47,$3.38,$3.31,$3.31,$5.88,$5.72,$5.61,$5.61,$6.14,$5.96,$5.85,$5.85,25/08/2021 08:08:33
$0,$0,$0,$0,$38.82,$32.02,$31.51,$31.51,$49.06,$40.48,$39.83,$39.83,$34.45,$28.42,$27.97,$27.97,$43.61,$35.98,$35.41,$35.41,$34.44,$28.41,$27.96,$27.96,$45.61,$37.63,$37.03,$37.03,$4.98,$4.11,$4.04,$4.04,$8.43,$6.96,$6.84,$6.84,$8.79,$7.26,$7.14,$7.14,25/08/2021 08:09:38
$0,$0,$0,$0,$36.4,$29.63,$29.11,$29.11,$46.01,$37.45,$36.8,$36.8,$32.3,$26.29,$25.84,$25.84,$40.9,$33.29,$32.71,$32.71,$32.29,$26.28,$25.83,$25.83,$42.77,$34.81,$34.21,$34.21,$4.67,$3.8,$3.73,$3.73,$7.91,$6.43,$6.32,$6.32,$8.25,$6.71,$6.6,$6.6,25/08/2021 08:10:45
$0,$0,$0,$0,$39.39,$29.66,$29.14,$29.14,$49.78,$37.49,$36.84,$36.84,$34.95,$26.32,$25.86,$25.86,$44.26,$33.32,$32.75,$32.75,$34.94,$26.31,$25.86,$25.86,$46.28,$34.85,$34.25,$34.25,$5.05,$3.8,$3.74,$3.74,$8.55,$6.44,$6.33,$6.33,$8.92,$6.72,$6.6,$6.6,25/08/2021 08:11:51
$0,$0,$0,$0,$32.47,$29.53,$29.02,$29.02,$41.04,$37.33,$36.68,$36.68,$28.81,$26.21,$25.75,$25.75,$36.48,$33.18,$32.61,$32.61,$28.81,$26.2,$25.75,$25.75,$38.16,$34.7,$34.1,$34.1,$4.16,$3.79,$3.72,$3.72,$7.05,$6.41,$6.3,$6.3,$7.36,$6.69,$6.57,$6.57,25/08/2021 08:12:57
$0,$0,$0,$0,$32.83,$25.14,$24.63,$24.63,$41.5,$31.77,$31.13,$31.13,$29.14,$22.31,$21.85,$21.85,$36.89,$28.24,$27.67,$27.67,$29.13,$22.3,$21.85,$21.85,$38.58,$29.54,$28.94,$28.94,$4.21,$3.22,$3.16,$3.16,$7.13,$5.46,$5.35,$5.35,$7.44,$5.69,$5.58,$5.58,25/08/2021 08:14:02
$0,$0,$0,$0,$32.14,$22.85,$22.3,$22.3,$40.63,$28.88,$28.19,$28.19,$28.52,$20.27,$19.79,$19.79,$36.12,$25.67,$25.05,$25.05,$28.52,$20.27,$19.78,$19.78,$37.77,$26.85,$26.2,$26.2,$4.12,$2.93,$2.86,$2.86,$6.98,$4.96,$4.84,$4.84,$7.28,$5.18,$5.05,$5.05,25/08/2021 08:15:08
$0,$0,$0,$0,$40.87,$28.61,$27.75,$27.75,$51.66,$36.16,$35.08,$35.08,$36.27,$25.39,$24.63,$24.63,$45.92,$32.15,$31.18,$31.18,$36.26,$25.38,$24.62,$24.62,$48.03,$33.62,$32.61,$32.61,$5.24,$3.67,$3.56,$3.56,$8.88,$6.21,$6.03,$6.03,$9.26,$6.48,$6.29,$6.29,25/08/2021 08:16:14
$0,$0,$0,$0,$38.85,$30.37,$29.65,$29.65,$49.1,$38.38,$37.47,$37.47,$34.47,$26.95,$26.31,$26.31,$43.65,$34.12,$33.31,$33.31,$34.47,$26.94,$26.3,$26.3,$45.65,$35.69,$34.84,$34.84,$4.98,$3.89,$3.8,$3.8,$8.44,$6.6,$6.44,$6.44,$8.8,$6.88,$6.72,$6.72,25/08/2021 08:17:19
$0,$0,$0,$0,$40.91,$38.22,$37.71,$37.71,$51.7,$48.31,$47.66,$47.66,$36.3,$33.92,$33.46,$33.46,$45.96,$42.95,$42.37,$42.37,$36.29,$33.91,$33.46,$33.46,$48.07,$44.91,$44.31,$44.31,$5.25,$4.9,$4.84,$4.84,$8.88,$8.3,$8.19,$8.19,$9.27,$8.66,$8.54,$8.54,25/08/2021 08:18:26
$0,$0,$0,$0,$28.11,$24.35,$23.84,$23.84,$35.53,$30.78,$30.13,$30.13,$24.95,$21.61,$21.15,$21.15,$31.59,$27.36,$26.78,$26.78,$24.94,$21.6,$21.15,$21.15,$33.03,$28.61,$28.01,$28.01,$3.61,$3.12,$3.06,$3.06,$6.11,$5.29,$5.18,$5.18,$6.37,$5.52,$5.4,$5.4,25/08/2021 08:19:32
$0,$0,$0,$0,$35.76,$26.76,$26.25,$26.25,$45.2,$33.83,$33.18,$33.18,$31.73,$23.75,$23.3,$23.3,$40.18,$30.07,$29.5,$29.5,$31.72,$23.74,$23.29,$23.29,$42.02,$31.45,$30.85,$30.85,$4.59,$3.43,$3.37,$3.37,$7.77,$5.81,$5.7,$5.7,$8.1,$6.06,$5.95,$5.95,25/08/2021 08:20:38
$0,$0,$0,$0,$37.82,$28.11,$27.6,$27.6,$47.81,$35.53,$34.89,$34.89,$33.57,$24.95,$24.49,$24.49,$42.5,$31.59,$31.01,$31.01,$33.56,$24.94,$24.49,$24.49,$44.45,$33.04,$32.44,$32.44,$4.85,$3.61,$3.54,$3.54,$8.22,$6.11,$5.99,$5.99,$8.57,$6.37,$6.25,$6.25,25/08/2021 08:21:43
$0,$0,$0,$0,$37.8,$30.18,$29.67,$29.67,$47.78,$38.15,$37.51,$37.51,$33.55,$26.79,$26.33,$26.33,$42.48,$33.92,$33.34,$33.34,$33.54,$26.78,$26.33,$26.33,$44.42,$35.47,$34.87,$34.87,$4.85,$3.87,$3.81,$3.81,$8.21,$6.56,$6.44,$6.44,$8.56,$6.84,$6.72,$6.72,25/08/2021 08:22:49
$0,$0,$0,$0,$33.6,$28.63,$28.11,$28.11,$42.47,$36.18,$35.54,$35.54,$29.82,$25.4,$24.95,$24.95,$37.76,$32.16,$31.59,$31.59,$29.81,$25.4,$24.94,$24.94,$39.49,$33.64,$33.04,$33.04,$4.31,$3.67,$3.61,$3.61,$7.3,$6.22,$6.11,$6.11,$7.61,$6.49,$6.37,$6.37,25/08/2021 08:23:55
$0,$0,$0,$0,$36.32,$31.43,$30.92,$30.92,$45.9,$39.72,$39.08,$39.08,$32.23,$27.89,$27.43,$27.43,$40.81,$35.31,$34.74,$34.74,$32.22,$27.88,$27.43,$27.43,$42.68,$36.93,$36.33,$36.33,$4.66,$4.03,$3.96,$3.96,$7.89,$6.83,$6.71,$6.71,$8.23,$7.12,$7,$7,25/08/2021 08:25:01
$0,$0,$0,$0,$34.54,$26.51,$26,$26,$43.66,$33.5,$32.86,$32.86,$30.65,$23.52,$23.07,$23.07,$38.81,$29.78,$29.21,$29.21,$30.65,$23.52,$23.06,$23.06,$40.59,$31.15,$30.55,$30.55,$4.43,$3.4,$3.33,$3.33,$7.5,$5.76,$5.65,$5.65,$7.83,$6.01,$5.89,$5.89,25/08/2021 08:26:07
$0,$0,$0,$0,$31.22,$25.08,$24.29,$24.29,$39.46,$31.7,$30.71,$30.71,$27.7,$22.25,$21.56,$21.56,$35.08,$28.18,$27.3,$27.3,$27.69,$22.25,$21.55,$21.55,$36.68,$29.47,$28.55,$28.55,$4,$3.22,$3.12,$3.12,$6.78,$5.45,$5.28,$5.28,$7.07,$5.68,$5.5,$5.5,25/08/2021 08:27:12
$0,$0,$0,$0,$39.18,$31.19,$30.67,$30.67,$49.52,$39.42,$38.77,$38.77,$34.77,$27.67,$27.22,$27.22,$44.02,$35.04,$34.47,$34.47,$34.76,$27.67,$27.21,$27.21,$46.04,$36.65,$36.05,$36.05,$5.02,$4,$3.93,$3.93,$8.51,$6.77,$6.66,$6.66,$8.88,$7.07,$6.95,$6.95,25/08/2021 08:28:18
$0,$0,$0,$0,$40.92,$34.31,$33.8,$33.8,$51.73,$43.37,$42.73,$42.73,$36.31,$30.45,$30,$30,$45.98,$38.56,$37.98,$37.98,$36.31,$30.44,$29.99,$29.99,$48.09,$40.32,$39.72,$39.72,$5.25,$4.4,$4.33,$4.33,$8.89,$7.45,$7.34,$7.34,$9.27,$7.77,$7.66,$7.66,25/08/2021 08:29:24
$0,$0,$0,$0,$40.91,$36.56,$36.05,$36.05,$51.71,$46.22,$45.57,$45.57,$36.3,$32.45,$31.99,$31.99,$45.97,$41.08,$40.51,$40.51,$36.29,$32.44,$31.98,$31.98,$48.07,$42.97,$42.36,$42.36,$5.25,$4.69,$4.62,$4.62,$8.89,$7.94,$7.83,$7.83,$9.27,$8.28,$8.17,$8.17,25/08/2021 08:30:31
$0,$0,$0,$0,$33.69,$29.13,$28.62,$28.62,$42.59,$36.82,$36.17,$36.17,$29.9,$25.85,$25.4,$25.4,$37.86,$32.73,$32.15,$32.15,$29.89,$25.84,$25.39,$25.39,$39.59,$34.23,$33.63,$33.63,$4.32,$3.74,$3.67,$3.67,$7.32,$6.33,$6.22,$6.22,$7.63,$6.6,$6.48,$6.48,25/08/2021 08:31:37
$0,$0,$0,$0,$39.46,$32.28,$31.77,$31.77,$49.87,$40.81,$40.16,$40.16,$35.02,$28.65,$28.19,$28.19,$44.34,$36.27,$35.7,$35.7,$35.01,$28.64,$28.19,$28.19,$46.37,$37.94,$37.33,$37.33,$5.06,$4.14,$4.07,$4.07,$8.57,$7.01,$6.9,$6.9,$8.94,$7.31,$7.2,$7.2,25/08/2021 08:32:43
$0,$0,$0,$0,$36.91,$30.22,$29.71,$29.71,$46.65,$38.2,$37.55,$37.55,$32.75,$26.82,$26.36,$26.36,$41.47,$33.95,$33.38,$33.38,$32.74,$26.81,$26.35,$26.35,$43.37,$35.51,$34.91,$34.91,$4.73,$3.88,$3.81,$3.81,$8.02,$6.56,$6.45,$6.45,$8.36,$6.85,$6.73,$6.73,25/08/2021 08:33:53
$0,$0,$0,$0,$41.48,$34.31,$33.8,$33.8,$52.43,$43.37,$42.72,$42.72,$36.81,$30.45,$29.99,$29.99,$46.61,$38.55,$37.98,$37.98,$36.8,$30.44,$29.99,$29.99,$48.75,$40.32,$39.72,$39.72,$5.32,$4.4,$4.33,$4.33,$9.01,$7.45,$7.34,$7.34,$9.4,$7.77,$7.66,$7.66,25/08/2021 08:34:59
$0,$0,$0,$0,$41.25,$28.2,$27.69,$27.69,$52.14,$35.64,$35,$35,$36.61,$25.02,$24.57,$24.57,$46.35,$31.68,$31.11,$31.11,$36.6,$25.02,$24.56,$24.56,$48.47,$33.14,$32.53,$32.53,$5.29,$3.62,$3.55,$3.55,$8.96,$6.12,$6.01,$6.01,$9.35,$6.39,$6.27,$6.27,25/08/2021 08:36:06
$0,$0,$0,$0,$40.86,$26.24,$25.73,$25.73,$51.65,$33.17,$32.52,$32.52,$36.26,$23.29,$22.83,$22.83,$45.91,$29.49,$28.91,$28.91,$36.25,$23.28,$22.83,$22.83,$48.02,$30.84,$30.24,$30.24,$5.24,$3.37,$3.3,$3.3,$8.87,$5.7,$5.59,$5.59,$9.26,$5.95,$5.83,$5.83,25/08/2021 08:37:12
$0,$0,$0,$0,$42.06,$32.64,$32.12,$32.12,$53.16,$41.25,$40.6,$40.6,$37.32,$28.96,$28.51,$28.51,$47.26,$36.67,$36.09,$36.09,$37.31,$28.95,$28.5,$28.5,$49.42,$38.35,$37.75,$37.75,$5.39,$4.19,$4.12,$4.12,$9.13,$7.09,$6.98,$6.98,$9.53,$7.39,$7.28,$7.28,25/08/2021 08:38:18
$0,$0,$0,$0,$44.12,$36.75,$36.24,$36.24,$55.76,$46.45,$45.8,$45.8,$39.15,$32.61,$32.16,$32.16,$49.57,$41.29,$40.72,$40.72,$39.14,$32.6,$32.15,$32.15,$51.84,$43.19,$42.58,$42.58,$5.66,$4.71,$4.65,$4.65,$9.58,$7.98,$7.87,$7.87,$9.99,$8.33,$8.21,$8.21,25/08/2021 08:39:24
$0,$0,$0,$0,$44.11,$38.72,$38.21,$38.21,$55.75,$48.95,$48.3,$48.3,$39.14,$34.36,$33.91,$33.91,$49.56,$43.51,$42.93,$42.93,$39.13,$34.36,$33.9,$33.9,$51.83,$45.51,$44.9,$44.9,$5.66,$4.97,$4.9,$4.9,$9.58,$8.41,$8.3,$8.3,$9.99,$8.77,$8.66,$8.66,25/08/2021 08:40:30
$0,$0,$0,$0,$38.96,$37.06,$36.55,$36.55,$49.25,$46.85,$46.2,$46.2,$34.57,$32.89,$32.44,$32.44,$43.78,$41.65,$41.07,$41.07,$34.57,$32.88,$32.43,$32.43,$45.78,$43.55,$42.95,$42.95,$5,$4.75,$4.69,$4.69,$8.46,$8.05,$7.94,$7.94,$8.83,$8.4,$8.28,$8.28,25/08/2021 08:41:35
$0,$0,$0,$0,$52.3,$38.97,$38.46,$38.46,$66.11,$49.26,$48.61,$48.61,$46.42,$34.58,$34.13,$34.13,$58.77,$43.79,$43.21,$43.21,$46.4,$34.58,$34.12,$34.12,$61.46,$45.8,$45.19,$45.19,$6.71,$5,$4.93,$4.93,$11.36,$8.46,$8.35,$8.35,$11.85,$8.83,$8.71,$8.71,25/08/2021 08:42:42
$0,$0,$0,$0,$43.6,$34.37,$33.85,$33.85,$55.11,$43.44,$42.79,$42.79,$38.69,$30.5,$30.04,$30.04,$48.99,$38.61,$38.04,$38.04,$38.68,$30.49,$30.03,$30.03,$51.23,$40.38,$39.78,$39.78,$5.59,$4.41,$4.34,$4.34,$9.47,$7.46,$7.35,$7.35,$9.88,$7.79,$7.67,$7.67,25/08/2021 08:43:50
$0,$0,$0,$0,$30.53,$28.74,$28.23,$28.23,$38.59,$36.33,$35.68,$35.68,$27.09,$25.5,$25.05,$25.05,$34.3,$32.29,$31.71,$31.71,$27.09,$25.5,$25.04,$25.04,$35.88,$33.77,$33.17,$33.17,$3.92,$3.69,$3.62,$3.62,$6.63,$6.24,$6.13,$6.13,$6.92,$6.51,$6.39,$6.39,25/08/2021 08:44:55
$0,$0,$0,$0,$40.2,$34.37,$33.85,$33.85,$50.82,$43.44,$42.79,$42.79,$35.68,$30.5,$30.04,$30.04,$45.17,$38.61,$38.04,$38.04,$35.67,$30.49,$30.03,$30.03,$47.24,$40.38,$39.78,$39.78,$5.16,$4.41,$4.34,$4.34,$8.73,$7.46,$7.35,$7.35,$9.11,$7.79,$7.67,$7.67,25/08/2021 08:46:03
$0,$0,$0,$0,$40.64,$32.12,$31.3,$31.3,$51.37,$40.6,$39.56,$39.56,$36.07,$28.5,$27.77,$27.77,$45.67,$36.09,$35.17,$35.17,$36.06,$28.5,$27.77,$27.77,$47.76,$37.74,$36.78,$36.78,$5.21,$4.12,$4.01,$4.01,$8.83,$6.98,$6.8,$6.8,$9.21,$7.28,$7.09,$7.09,25/08/2021 08:47:08
$0,$0,$0,$0,$39.01,$31.74,$31.23,$31.23,$49.31,$40.12,$39.47,$39.47,$34.62,$28.17,$27.71,$27.71,$43.83,$35.67,$35.09,$35.09,$34.61,$28.16,$27.71,$27.71,$45.84,$37.3,$36.7,$36.7,$5,$4.07,$4,$4,$8.47,$6.89,$6.78,$6.78,$8.84,$7.19,$7.07,$7.07,25/08/2021 08:48:16
$0,$0,$0,$0,$44.21,$35.98,$35.47,$35.47,$55.88,$45.48,$44.83,$44.83,$39.23,$31.93,$31.48,$31.48,$49.67,$40.43,$39.85,$39.85,$39.22,$31.92,$31.47,$31.47,$51.95,$42.28,$41.68,$41.68,$5.67,$4.61,$4.55,$4.55,$9.6,$7.82,$7.7,$7.7,$10.02,$8.15,$8.04,$8.04,25/08/2021 08:49:21
$0,$0,$0,$0,$43.72,$37.03,$36.52,$36.52,$55.26,$46.81,$46.16,$46.16,$38.8,$32.86,$32.41,$32.41,$49.12,$41.61,$41.03,$41.03,$38.79,$32.86,$32.4,$32.4,$51.38,$43.52,$42.91,$42.91,$5.61,$4.75,$4.68,$4.68,$9.5,$8.04,$7.93,$7.93,$9.9,$8.39,$8.27,$8.27,25/08/2021 08:50:27
$0,$0,$0,$0,$41.45,$35.5,$34.69,$34.69,$52.39,$44.87,$43.85,$43.85,$36.78,$31.5,$30.79,$30.79,$46.58,$39.89,$38.98,$38.98,$36.78,$31.49,$30.78,$30.78,$48.71,$41.72,$40.77,$40.77,$5.32,$4.55,$4.45,$4.45,$9,$7.71,$7.54,$7.54,$9.39,$8.04,$7.86,$7.86,25/08/2021 08:51:33
$0,$0,$0,$0,$37.04,$33.96,$33.44,$33.44,$46.82,$42.92,$42.27,$42.27,$32.87,$30.13,$29.68,$29.68,$41.62,$38.15,$37.58,$37.58,$32.86,$30.13,$29.67,$29.67,$43.53,$39.9,$39.3,$39.3,$4.75,$4.35,$4.29,$4.29,$8.05,$7.38,$7.26,$7.26,$8.39,$7.69,$7.58,$7.58,25/08/2021 08:52:39
$0,$0,$0,$0,$46.23,$33.9,$33.39,$33.39,$58.43,$42.85,$42.2,$42.2,$41.02,$30.08,$29.63,$29.63,$51.94,$38.09,$37.52,$37.52,$41.01,$30.08,$29.62,$29.62,$54.33,$39.84,$39.24,$39.24,$5.93,$4.35,$4.28,$4.28,$10.04,$7.36,$7.25,$7.25,$10.47,$7.68,$7.56,$7.56,25/08/2021 08:53:46
$0,$0,$0,$0,$46.23,$38.52,$38.01,$38.01,$58.43,$48.7,$48.05,$48.05,$41.02,$34.19,$33.73,$33.73,$51.94,$43.29,$42.71,$42.71,$41.01,$34.18,$33.72,$33.72,$54.33,$45.27,$44.67,$44.67,$5.93,$4.94,$4.87,$4.87,$10.04,$8.37,$8.26,$8.26,$10.47,$8.73,$8.61,$8.61,25/08/2021 08:54:51
$0,$0,$0,$0,$39.46,$35.41,$34.89,$34.89,$49.88,$44.75,$44.1,$44.1,$35.02,$31.42,$30.96,$30.96,$44.34,$39.78,$39.21,$39.21,$35.01,$31.41,$30.96,$30.96,$46.37,$41.61,$41,$41,$5.06,$4.54,$4.47,$4.47,$8.57,$7.69,$7.58,$7.58,$8.94,$8.02,$7.9,$7.9,25/08/2021 08:55:58
$0,$0,$0,$0,$50.42,$36.01,$35.5,$35.5,$63.73,$45.52,$44.87,$44.87,$44.74,$31.96,$31.5,$31.5,$56.65,$40.46,$39.88,$39.88,$44.73,$31.95,$31.49,$31.49,$59.24,$42.32,$41.71,$41.71,$6.47,$4.62,$4.55,$4.55,$10.95,$7.82,$7.71,$7.71,$11.42,$8.16,$8.04,$8.04,25/08/2021 08:57:05
$0,$0,$0,$0,$46.7,$37.76,$37.24,$37.24,$59.03,$47.72,$47.07,$47.07,$41.44,$33.51,$33.05,$33.05,$52.47,$42.42,$41.85,$41.85,$41.43,$33.5,$33.04,$33.04,$54.88,$44.37,$43.76,$43.76,$5.99,$4.84,$4.78,$4.78,$10.14,$8.2,$8.09,$8.09,$10.58,$8.55,$8.44,$8.44,25/08/2021 08:58:12
$0,$0,$0,$0,$36.22,$35.43,$34.92,$34.92,$45.78,$44.78,$44.13,$44.13,$32.14,$31.44,$30.98,$30.98,$40.7,$39.81,$39.23,$39.23,$32.13,$31.43,$30.98,$30.98,$42.56,$41.63,$41.03,$41.03,$4.64,$4.54,$4.48,$4.48,$7.87,$7.7,$7.58,$7.58,$8.21,$8.03,$7.91,$7.91,25/08/2021 08:59:19
$0,$0,$0,$0,$41.97,$35.94,$35.42,$35.42,$53.05,$45.42,$44.77,$44.77,$37.25,$31.89,$31.43,$31.43,$47.16,$40.38,$39.8,$39.8,$37.24,$31.88,$31.43,$31.43,$49.32,$42.23,$41.63,$41.63,$5.38,$4.61,$4.54,$4.54,$9.12,$7.81,$7.69,$7.69,$9.51,$8.14,$8.02,$8.02,25/08/2021 09:00:25
$0,$0,$0,$0,$35.96,$28.42,$27.9,$27.9,$45.45,$35.92,$35.27,$35.27,$31.91,$25.22,$24.76,$24.76,$40.4,$31.93,$31.35,$31.35,$31.9,$25.21,$24.76,$24.76,$42.25,$33.39,$32.79,$32.79,$4.61,$3.64,$3.58,$3.58,$7.81,$6.17,$6.06,$6.06,$8.15,$6.44,$6.32,$6.32,25/08/2021 09:01:33
$0,$0,$0,$0,$36.97,$29.33,$28.82,$28.82,$46.74,$37.08,$36.43,$36.43,$32.81,$26.03,$25.58,$25.58,$41.55,$32.96,$32.38,$32.38,$32.8,$26.02,$25.57,$25.57,$43.45,$34.47,$33.87,$33.87,$4.74,$3.76,$3.7,$3.7,$8.03,$6.37,$6.26,$6.26,$8.38,$6.65,$6.53,$6.53,25/08/2021 09:02:38
$0,$0,$0,$0,$48.6,$33.49,$32.97,$32.97,$61.42,$42.32,$41.68,$41.68,$43.12,$29.71,$29.26,$29.26,$54.6,$37.62,$37.05,$37.05,$43.11,$29.71,$29.25,$29.25,$57.1,$39.35,$38.75,$38.75,$6.23,$4.29,$4.23,$4.23,$10.55,$7.27,$7.16,$7.16,$11.01,$7.59,$7.47,$7.47,25/08/2021 09:03:44
$0,$0,$0,$0,$42.43,$33.17,$32.66,$32.66,$53.63,$41.92,$41.28,$41.28,$37.65,$29.43,$28.98,$28.98,$47.68,$37.27,$36.69,$36.69,$37.64,$29.43,$28.97,$28.97,$49.86,$38.98,$38.38,$38.38,$5.44,$4.25,$4.19,$4.19,$9.22,$7.2,$7.09,$7.09,$9.61,$7.51,$7.4,$7.4,25/08/2021 09:04:49
$0,$0,$0,$0,$36.78,$28.61,$28.1,$28.1,$46.49,$36.17,$35.52,$35.52,$32.64,$25.39,$24.94,$24.94,$41.32,$32.15,$31.58,$31.58,$32.63,$25.39,$24.93,$24.93,$43.22,$33.63,$33.02,$33.02,$4.72,$3.67,$3.6,$3.6,$7.99,$6.21,$6.1,$6.1,$8.33,$6.48,$6.37,$6.37,25/08/2021 09:05:55
$0,$0,$0,$0,$25.6,$23.04,$22.53,$22.53,$32.36,$29.13,$28.48,$28.48,$22.72,$20.45,$19.99,$19.99,$28.77,$25.89,$25.32,$25.32,$22.72,$20.44,$19.99,$19.99,$30.09,$27.08,$26.48,$26.48,$3.28,$2.96,$2.89,$2.89,$5.56,$5,$4.89,$4.89,$5.8,$5.22,$5.1,$5.1,25/08/2021 09:07:01
$0,$0,$0,$0,$36.52,$26.86,$26.35,$26.35,$46.16,$33.95,$33.31,$33.31,$32.4,$23.84,$23.38,$23.38,$41.03,$30.18,$29.61,$29.61,$32.4,$23.83,$23.38,$23.38,$42.91,$31.57,$30.96,$30.96,$4.68,$3.44,$3.38,$3.38,$7.93,$5.83,$5.72,$5.72,$8.27,$6.09,$5.97,$5.97,25/08/2021 09:08:08
$0,$0,$0,$0,$31.12,$25.37,$24.86,$24.86,$39.34,$32.07,$31.42,$31.42,$27.62,$22.51,$22.06,$22.06,$34.97,$28.51,$27.93,$27.93,$27.61,$22.51,$22.05,$22.05,$36.57,$29.81,$29.21,$29.21,$3.99,$3.25,$3.19,$3.19,$6.76,$5.51,$5.4,$5.4,$7.05,$5.75,$5.63,$5.63,25/08/2021 09:09:14
$0,$0,$0,$0,$29.63,$22.07,$21.45,$21.45,$37.45,$27.89,$27.11,$27.11,$26.29,$19.58,$19.03,$19.03,$33.29,$24.79,$24.1,$24.1,$26.29,$19.58,$19.03,$19.03,$34.82,$25.93,$25.21,$25.21,$3.8,$2.83,$2.75,$2.75,$6.44,$4.79,$4.66,$4.66,$6.71,$5,$4.86,$4.86,25/08/2021 09:10:20
$0,$0,$0,$0,$34.28,$29.16,$28.65,$28.65,$43.32,$36.86,$36.21,$36.21,$30.42,$25.88,$25.42,$25.42,$38.51,$32.77,$32.19,$32.19,$30.41,$25.87,$25.42,$25.42,$40.28,$34.27,$33.66,$33.66,$4.4,$3.74,$3.67,$3.67,$7.44,$6.33,$6.22,$6.22,$7.77,$6.61,$6.49,$6.49,25/08/2021 09:11:28
